t,x,y,z,v_x,v_y,v_z
-860.6350757205666,-41.092037200927734,26.622556686401367,-3.4900898933410645,-0.4444107711315155,0.4363501965999603,0.9941719174385071
-859.599413776258,-41.54277420043945,27.06828498840332,-2.459599018096924,-0.4260593354701996,0.42442670464515686,0.9957588911056519
-858.5637518319492,-41.97462844848633,27.5017147064209,-1.427720308303833,-0.4079548716545105,0.4125974476337433,0.9968544244766235
-857.5280898876405,-42.38786697387695,27.922943115234375,-0.39495864510536194,-0.3901009261608124,0.40086784958839417,0.9974596500396729
-856.4924279433317,-42.782745361328125,28.33207893371582,0.6380983591079712,-0.3725050687789917,0.3892459571361542,0.997367799282074
-855.456765999023,-43.15953826904297,28.729238510131836,1.6707191467285156,-0.35518163442611694,0.377744197845459,0.9966878294944763
-854.4211040547142,-43.51853561401367,29.114551544189453,2.702423572540283,-0.3381325602531433,0.36636677384376526,0.9956057071685791
-853.3854421104054,-43.860015869140625,29.48814582824707,3.7328128814697266,-0.3213561773300171,0.3551153838634491,0.9941524267196655
-852.3497801660967,-44.184261322021484,29.850154876708984,4.761514186859131,-0.3048502504825592,0.34399116039276123,0.9923484921455383
-851.3141182217879,-44.49155044555664,30.200708389282227,5.788173198699951,-0.28861203789711,0.33299481868743896,0.9902117252349854
-850.2784562774792,-44.782161712646484,30.539939880371094,6.8124542236328125,-0.2726384699344635,0.32212668657302856,0.9877587556838989
-849.2427943331704,-45.056365966796875,30.86798095703125,7.834037780761719,-0.2569262385368347,0.3113868832588196,0.9850050210952759
-848.2071323888617,-45.31442642211914,31.184967041015625,8.852620124816895,-0.2414717823266983,0.3007752001285553,0.9819653630256653
-847.1714704445529,-45.556617736816406,31.49102783203125,9.867912292480469,-0.22627140581607819,0.2902912199497223,0.9786536693572998
-846.1358085002443,-45.78319549560547,31.786296844482422,10.879639625549316,-0.21132123470306396,0.2799343168735504,0.97508305311203
-845.1001465559355,-45.99441909790039,32.07090759277344,11.887539863586426,-0.19661732017993927,0.2697036564350128,0.9712660312652588
-844.0644846116268,-46.19053649902344,32.34498596191406,12.891365051269531,-0.18215559422969818,0.25959834456443787,0.9672143459320068
-843.028822667318,-46.371803283691406,32.60866165161133,13.890876770019531,-0.16793192923069,0.24961726367473602,0.9629392027854919
